District,Village,Latitude,Longitude,Cultivable Area (ha),Rice Cultivation Area (ha),Wheat Cultivation Area (ha),Avg Yield per ha (Rice),Avg Yield per ha (Wheat),Total Harvested Waste (Rice) (tons),Total Harvested Waste (Wheat) (tons),Total Harvested Waste (tons)
Yamunanagar,Village_Yamunanagar_32,28.98945573413873,76.99358873219876,1146.7798469278205,349.8272426209404,222.24950294632626,2.865656463705183,2.6943983502075004,88.57361749132237,33.27785860063091,121.85147609195327
Yamunanagar,Village_Yamunanagar_33,28.982132673368863,77.00839565391,908.4702819705943,426.9782043977573,436.6979553238907,3.3056276408817693,3.887337410198178,104.74044960150766,78.40063054331199,183.14108014481965
Yamunanagar,Village_Yamunanagar_34,29.00314006636742,76.9942435118077,1050.388163520065,283.9863870335771,205.8727577923765,2.6051103723343645,3.178707431274355,28.40687769832144,34.46248723097402,62.86936492929546
Yamunanagar,Village_Yamunanagar_35,28.97865938309724,76.98578726419123,633.6677538734325,290.1512759731181,227.65900519125177,2.8395795412789555,2.889761967583425,79.30094922594601,30.10620994663544,109.40715917258146
Yamunanagar,Village_Yamunanagar_36,29.012713268873437,77.01293220484105,750.7090989743945,205.8234514133895,367.6261739555322,3.638576268054746,3.387427422809399,52.21139589896813,103.87813888484452,156.08953478381264
Yamunanagar,Village_Yamunanagar_37,29.019739514492404,77.00690573686919,1335.308653257755,236.5434399555294,503.4468108711203,3.463190316509878,3.8722061212665926,69.84459172500638,74.70750767179219,144.55209939679855
Yamunanagar,Village_Yamunanagar_38,28.980564003079483,76.98096642555188,666.502298583816,301.0999476676469,299.3979632243553,3.0195147415354673,3.7653979272651523,72.4045127014879,77.26060690969696,149.66511961118488
Yamunanagar,Village_Yamunanagar_39,28.978423802818362,77.02304686060545,1492.6545804490918,306.3240793561597,529.0516349417542,3.4855315477917665,2.7509331992529633,90.74038660883573,94.9270004392435,185.66738704807923
Yamunanagar,Village_Yamunanagar_40,28.986923726919937,76.99970377202487,518.4805572173767,243.05200271800067,200.97710226702597,2.879804498523434,2.6278381216272293,69.82771612127723,47.110905910798884,116.93862203207613
Yamunanagar,Village_Yamunanagar_41,28.992714051631534,77.01526454091913,1184.8492626266957,320.3029566546477,269.7555782756018,3.5306839503734055,3.7054226113015716,81.39289797059054,30.78726852826293,112.18016649885347
Yamunanagar,Village_Yamunanagar_42,28.976482019414885,76.98875256368734,1312.5830597362665,487.20512979134827,437.06031192290595,3.59129215753845,3.0027620366124923,123.00763167781436,120.05216010072492,243.05979177853928
Yamunanagar,Village_Yamunanagar_43,28.991892297913076,76.98278170042538,1368.9555406747427,490.6054691012958,354.32256308014064,3.2377121752488662,2.603018100429243,65.05041329594772,41.41316132680675,106.46357462275446
Yamunanagar,Village_Yamunanagar_44,29.00652395508152,76.99297854702576,705.8404955048891,254.4961331625493,338.1818521606966,2.9519233445266893,3.585609121327905,59.63607671166714,38.70771398803942,98.34379069970656
Yamunanagar,Village_Yamunanagar_45,29.003984398818762,77.00878846804528,615.2701970384373,262.65822964555815,297.91920889863,3.4269454211574306,2.656286691671924,69.27385698889819,44.83874305017662,114.1126000390748
Yamunanagar,Village_Yamunanagar_46,29.010561811874155,77.01841260264142,1392.385299042639,421.92953867298013,335.76673622913995,3.4641162486731716,2.6464722205090183,61.45276535710776,88.28668143431094,149.7394467914187
Yamunanagar,Village_Yamunanagar_47,28.98913072361642,76.99646693324398,1225.3605415308143,332.34273450571516,606.3328494179989,3.278766408429089,2.677064169759297,77.73598531471823,62.88902386149691,140.62500917621514
Yamunanagar,Village_Yamunanagar_48,29.002057834362446,77.0105140691058,933.80468185778,395.61749299576206,378.22658805635695,3.7447638815031583,2.6938889550391987,118.07728089275894,99.79157539126639,217.86885628402533
Yamunanagar,Village_Yamunanagar_49,29.014274199977727,77.00931834912552,722.2818273730454,331.446041660965,226.93192336896902,2.6891665530670634,2.7954535750843026,69.49264580067943,62.60686198793804,132.09950778861747
Yamunanagar,Village_Yamunanagar_50,28.997393616314593,77.010936790714,1450.6407636172862,425.6051880145289,274.6090892201141,4.407477178979176,3.585097725378434,48.57714809146268,39.11079077919721,87.68793887065989
Panipat,Village_Panipat_1,28.994283328610003,77.00260213904176,1002.4454171843056,315.2389631767452,301.1973045429629,3.795533500675427,3.0538273270502954,56.57678453343764,63.60547977368032,120.18226430711796
Panipat,Village_Panipat_2,28.99081684392542,76.99815506647597,614.790630224341,246.22583261067876,264.0785817260993,3.758782286926965,2.6300022261344345,54.69957931013695,52.54397789118935,107.2435572013263
Panipat,Village_Panipat_3,29.010321267003263,76.98799534063912,951.8473912325189,270.981865098804,209.60688614435196,2.5958937223397154,2.6685616111364956,53.50598465255668,43.78040249683259,97.28638714938927
Panipat,Village_Panipat_4,29.00997982224333,76.98567610814335,586.4278306188698,284.039175256655,251.54869220839865,4.345803991320116,2.708400814107693,55.6516760759975,37.67426686135261,93.3259429373501
Panipat,Village_Panipat_5,29.012500322009156,77.01656596269466,855.3802733873949,258.62067128359934,254.91022301002246,4.229424664587273,3.5011107045732306,57.74143967608799,40.03755859499478,97.77899827108277
Panipat,Village_Panipat_6,28.999910487695228,77.00394473351263,688.963952800136,315.8807533859158,292.7636206426927,4.034822563571314,2.793907071284764,68.62562533983758,68.77641938952777,137.40204472936534
Panipat,Village_Panipat_7,28.992759974058227,76.9796467229419,722.6269305655491,309.3746904032231,260.96942602415834,2.8969826219782338,3.502173180709959,39.75064562573312,74.71532826007737,114.46597388581048
Panipat,Village_Panipat_8,28.98692652607997,77.00459484102268,816.4202877268607,357.3266667346603,395.350554365657,3.6072927036088602,3.016803284914845,54.07267056667971,114.2412118954823,168.313882462162
Panipat,Village_Panipat_9,28.97871063539214,77.00246484111354,1248.9415960881201,471.0718861681405,406.5413956312605,2.760320951272368,3.171433984350731,85.48510334274522,100.881874325317,186.36697766806222
Panipat,Village_Panipat_10,29.010241459837633,77.00457078052746,981.5128677935691,298.80080640933977,350.2104577959766,2.963128122840822,3.661205625730667,79.02085238393322,72.80535922509041,151.82621160902363
Panipat,Village_Panipat_11,29.01736045465921,76.98873813969044,888.9147254021304,415.11538584488153,265.3670665717347,3.568322423527639,3.038655653762004,122.29299371085189,72.53671900438778,194.82971271523968
Panipat,Village_Panipat_12,28.9949873140636,77.02305653035762,511.15176971521913,227.16926440385674,248.02591992792605,4.150591658239296,3.4242923932829057,28.543126177759255,45.39309379983105,73.9362199775903
Panipat,Village_Panipat_13,28.980160004432616,77.02072660150458,1448.1650790340223,489.84287101280955,580.081370828949,2.768547236816989,2.791607240558229,126.4716387255135,78.32008889455197,204.79172762006547
Panipat,Village_Panipat_14,29.012449276751138,77.00551184614987,1013.8977369395025,260.4867344060682,450.9180176129629,3.74006732675831,3.369861437395988,45.33065701500201,48.796900564392224,94.12755757939424
Panipat,Village_Panipat_15,28.989342122930378,77.00666620539401,577.0535590212797,244.75354481913124,276.7289123037176,2.570275062602944,3.2561294782637127,27.99207227224392,66.52023593485201,94.51230820709593
Panipat,Village_Panipat_16,29.016922133176713,76.9909863854515,855.9984753521742,202.61724523339205,421.560767818035,3.6624828620244427,3.2123039588739273,28.44226197116636,92.10815690549042,120.55041887665678
Panipat,Village_Panipat_17,28.977163455109647,77.00861769732597,1236.020487235634,214.87241283517585,453.5992876556793,3.0399678745971865,2.9837280267966815,44.96643897039307,80.96360395550533,125.9300429258984
Panipat,Village_Panipat_18,28.99381951823679,76.99773753156958,739.3864403091516,264.97928315428203,297.2908946549783,3.4132247029753935,3.77088561098117,40.0402464530843,32.47115812830826,72.51140458139255
Panipat,Village_Panipat_19,29.007866120814747,77.00052107587274,1308.3532877054222,630.5532937558559,508.4914948124944,3.9295532372409214,2.7308030976676196,117.28514545541114,59.48419004088276,176.7693354962939
Panipat,Village_Panipat_20,28.98152990467617,76.98441899081404,1472.0352592408303,224.72774517487784,348.073181681027,3.36592496903308,3.8620152468119886,31.40795440900196,38.6611404346207,70.06909484362265
Panipat,Village_Panipat_21,29.0006541696699,76.98078360153653,1174.8348069843814,563.3307169818403,276.5817775921254,3.191438870760062,2.7085188808725156,87.02152220276528,56.42976534562968,143.45128754839496
Panipat,Village_Panipat_22,29.004040256810534,77.02016993536782,1156.387827014174,529.5650982214236,446.7727116150366,3.0590138708085144,3.6658865099598414,94.08344713894752,119.07784589765093,213.16129303659847
Panipat,Village_Panipat_23,28.995207076054438,76.97561917949278,1079.139342172347,333.7147722567832,378.531023764157,3.128124917256204,2.5539630301320377,93.35183605862402,46.64902297034162,140.00085902896564
Panipat,Village_Panipat_24,28.984138366830976,76.97803505254095,664.4831309371812,204.394222783777,251.60723519533224,3.5601223293388573,2.8494533942232176,47.59896984033032,57.094718806347785,104.69368864667811
Panipat,Village_Panipat_25,29.011776352660096,77.02211020422776,564.4397708998196,236.7933333954968,242.9816129895168,2.699938033215673,2.795688823228495,52.71118736866679,43.23037361106499,95.94156097973178
Panipat,Village_Panipat_26,28.98207309081024,77.02126535393168,1175.2359591584207,304.6906879731494,297.93329566888235,2.585491506729969,3.641635087068301,39.681697876310714,42.28548606683533,81.96718394314604
Panipat,Village_Panipat_27,28.98771599696213,77.00746530781554,1065.828677224134,282.88674044697524,200.63429044854155,3.0370115885479367,2.6180307892232313,54.081848709459685,33.906247700536106,87.98809640999579
Panipat,Village_Panipat_28,29.00546586188179,77.01515877530177,756.8050111748285,291.880852582504,335.41600024996865,3.142366970604436,2.893341639617077,65.35713920858946,43.53422316745243,108.89136237604188
Panipat,Village_Panipat_29,28.980474792450693,76.99380762388346,1108.804055565014,365.81628649117056,291.3386625441221,3.243399972663381,3.3251545812496515,81.25239725304093,57.46208218703857,138.7144794400795
Panipat,Village_Panipat_30,28.993737624799067,77.01739472877543,533.0745653304707,252.63742481998906,224.7820601606797,4.395159758753423,3.021067055168276,52.65150051408604,33.66048106937759,86.31198158346362
Panipat,Village_Panipat_31,28.985619848052472,77.00288970372699,1168.7942324660671,504.04794733110737,250.85277738687324,2.683768250306909,2.727612069172435,151.08100690066175,72.31073322444836,223.39174012511012
Panipat,Village_Panipat_32,29.022238801554494,77.02321804516131,1153.995299937627,257.3038923340731,284.00515304530944,3.8376689570110774,3.2971996128435395,50.673794911209534,37.809421689877645,88.48321660108718
Panipat,Village_Panipat_33,28.98540662658368,77.00418092204855,1378.1508995793606,232.31087854324625,490.6651835747183,2.7502119402329646,2.722433078019385,66.74612198163328,134.48292733698042,201.2290493186137
Panipat,Village_Panipat_34,28.980413240785673,76.9972731609504,1076.0617458630782,417.7252587526152,410.8369042582001,3.262338359582075,3.1822397828722506,96.8926035383577,118.4504403063601,215.34304384471778
Panipat,Village_Panipat_35,29.023882097121753,76.98411743190994,1488.2380720140136,589.2151592515132,508.9880705262436,3.833347565481754,3.8584622232203456,106.33358575391087,149.9356865788472,256.2692723327581
Panipat,Village_Panipat_36,29.011666971897576,77.00253421221453,768.1522139813574,255.79291271396124,377.7564049084989,4.23426805513675,3.4536747379361925,46.484777414826986,87.85066556367566,134.33544297850264
Panipat,Village_Panipat_37,29.0112724701114,76.99702961597848,917.4370287051174,420.3964519391185,386.99777492125725,4.4113708825904805,3.2995105808118828,103.45925039984236,93.7017892874078,197.16103968725017
Panipat,Village_Panipat_38,28.9762931428224,77.01702744486082,1273.6663892652086,222.13944716000975,271.86967348229143,4.043220175987169,2.851659321671712,63.186987522125854,42.2804697069694,105.46745722909526
Panipat,Village_Panipat_39,29.013605192571514,77.0180770632143,714.3545649986506,310.5383058472188,344.9692963112085,3.4583814934519275,3.3033575830443573,60.11195487233105,36.728138369310464,96.84009324164151
Panipat,Village_Panipat_40,28.995401250347793,77.02254239748152,1252.1509431406032,212.76621362896816,323.6006236618563,3.582355577227392,3.1534061244489577,23.283788145541916,65.7193505037544,89.00313864929632
Panipat,Village_Panipat_41,28.995895602920385,76.98119739296597,1151.7047643211652,382.43542580198033,368.3956028430158,3.8190129596644624,3.408857587783057,97.46317044080212,42.97725192458287,140.440422365385
Panipat,Village_Panipat_42,28.983454299740362,77.00706831034711,1024.7315123581484,213.35530727676678,346.03275818002396,3.72985798882618,3.6765005225074807,23.318030980509718,66.77826405217925,90.09629503268897
Panipat,Village_Panipat_43,28.986490547641086,76.98830881409805,1300.629517466587,485.5789400787027,387.3331867559409,3.634427408500024,2.7566414531270906,93.68311979138531,99.75476773499169,193.43788752637698
Panipat,Village_Panipat_44,28.992047401767852,76.98308852710569,544.5019876965978,269.62977949230367,271.74938561482736,3.8961580892623457,2.8139583242334383,29.09970533115054,63.30096913215857,92.40067446330912
Panipat,Village_Panipat_45,29.015016704315016,76.99834399619739,1176.9145884277539,235.750799336782,425.4993700935372,3.8902898734313283,2.6707995756312553,63.198408001637006,93.2484102049029,156.4468182065399
Panipat,Village_Panipat_46,28.9816091441489,77.01578213329589,885.1174414754211,425.5462876878955,273.0744051696767,2.7111929219193325,3.383734036149572,48.672842282725156,42.73025126573411,91.40309354845927
Panipat,Village_Panipat_47,28.99503077988107,76.98834541636268,753.5074180352549,213.7439890631672,215.38814683184967,2.9420789946787043,2.7888991989051277,31.33321960760417,42.426118564543735,73.7593381721479
Panipat,Village_Panipat_48,29.011174618023436,77.00344697050107,593.9833587240038,210.87073407788927,216.87836984021428,2.5531430220265903,3.704384294157115,31.46021915394768,29.25858271065294,60.71880186460062
Panipat,Village_Panipat_49,29.001951486350336,77.02029589415551,1333.7377433665479,408.8677892184131,659.2299737418416,4.282974571170358,3.7526283105571325,60.93585916217131,141.65451516894228,202.5903743311136
Panipat,Village_Panipat_50,29.01356423131845,77.0114813773141,902.9870052058188,206.77872300040156,398.1108258390268,2.850114812511773,3.1081271828228165,61.81519872802488,51.699574113022514,113.5147728410474
Sonepat,Village_Sonepat_1,29.00744580937671,77.00636138528776,666.0701906414919,209.06353813244357,221.30978520748394,2.8399793886485085,3.3598824440936452,42.88480893544848,53.96386028877123,96.84866922421972
Sonepat,Village_Sonepat_2,29.01136024213448,77.02349073128205,777.404141500358,363.04252805336154,324.18149644641016,3.7743746299561654,3.9757432364048713,39.1008816152895,45.29660885500716,84.39749047029666
Sonepat,Village_Sonepat_3,28.99410126352587,76.97933423556937,610.8118971962284,295.6288062875514,267.6130110155978,3.79581162792253,3.1203814939219052,84.30053666325665,48.77029896507641,133.07083562833304
Sonepat,Village_Sonepat_4,28.996159670511748,77.01520549787946,1325.0518375385793,559.9203621108784,519.480073353413,3.860158384634751,3.5288316971329907,147.22473912820195,94.85186469136069,242.07660381956265
Sonepat,Village_Sonepat_5,28.982687995112812,77.00019065163804,572.1272127080324,209.20897980673897,225.2035080347817,4.019199006225419,3.9004683283514767,40.308594529642264,24.263685037053552,64.57227956669581
Sonepat,Village_Sonepat_6,29.020880206961152,77.00074154308432,1291.3893315537973,345.66131360296924,530.1064070661805,3.3748486618714506,2.9465878670388754,79.01793718001417,94.73814610716795,173.75608328718212
Sonepat,Village_Sonepat_7,29.00325334184266,77.00986495577472,1016.4054440379871,499.1124893465725,459.3736061096344,2.820064489722559,3.8752723347691873,87.36418918961813,114.3694767734303,201.73366596304845
Sonepat,Village_Sonepat_8,29.00830986103007,77.02498017814742,1088.485454472499,289.3567838544453,401.6222344707095,2.6977204740788485,3.1686035871862286,46.82782688464515,82.36641970337499,129.19424658802012
Sonepat,Village_Sonepat_9,29.005761192489846,77.00223303502983,1389.532506293217,613.2913418802899,231.10507688178885,3.817495178347346,2.7995536402235306,83.89356412864413,31.611632234774486,115.50519636341862
Sonepat,Village_Sonepat_10,29.019534437751613,76.9882035380242,975.6054472980159,474.4267917045267,422.4085172409706,3.177731342064062,3.4168962640863847,133.00852845308347,125.00899690869338,258.01752536177685
Sonepat,Village_Sonepat_11,28.988269695643066,76.9830832293384,791.3539242498255,236.57060670002048,332.80499876333363,3.887613960425509,3.781784824725422,36.02601820784252,90.41628281931702,126.44230102715954
Sonepat,Village_Sonepat_12,29.001280599982792,77.00239997300473,657.6293311078696,277.75292724852073,318.7906573134462,3.493680330071137,2.627087284877389,36.55487787636465,82.18637405972736,118.741251936092
Sonepat,Village_Sonepat_13,28.985575882258573,77.00536013095592,888.7099756936299,213.60139053041584,358.89707433682753,3.5917303167146377,3.9029450332417257,52.943410126590145,74.95473741314261,127.89814753973275
Sonepat,Village_Sonepat_14,28.996716159157685,77.01325771644066,991.5833393936238,287.7612937919861,450.05839761554523,4.326772781143997,3.1462056678044656,31.7468982542353,81.53295768171375,113.27985593594906
Sonepat,Village_Sonepat_15,29.008657607346333,76.99605298723773,965.7079586622615,410.8862691336244,223.59048932598452,3.772975174450589,3.0479281864705277,73.48986196047655,43.0994012799083,116.58926324038484
Sonepat,Village_Sonepat_16,29.0064831762516,77.0182448379262,549.1234425323246,241.6923111258509,255.4682129610937,3.335194905777988,3.6738893203424654,49.63591177144563,61.355321197618004,110.99123296906363
Sonepat,Village_Sonepat_17,28.999329547054902,76.97739666121731,991.7632974432195,417.68553633799195,245.85273159551832,3.516228661387852,3.7194099034483035,49.435416913210176,71.84659503892644,121.28201195213661
Sonepat,Village_Sonepat_18,29.015576162195096,76.98381297074954,1024.5822758385425,278.79647958643227,275.67925000610376,3.296478304520069,2.7724693627937813,63.621381450443764,63.98536019722231,127.60674164766607
Sonepat,Village_Sonepat_19,28.985616182124748,76.98112282559714,1190.3743176663809,408.29825486035,299.0811903992601,3.059771942459171,3.1540643599412808,81.95659016850583,83.50415524104857,165.4607454095544
Sonepat,Village_Sonepat_20,28.987014477140633,76.98360660399244,744.6141589028877,215.82991816404257,292.05104467956335,2.860508338892954,2.98182571472792,44.09917899470818,52.29660864597921,96.39578764068739
Sonepat,Village_Sonepat_21,28.979835083355557,76.97626642369615,1194.6156467643455,296.45765923953263,507.63876014006,4.034405433857359,3.5710289812520077,48.60993153492198,101.15196688030181,149.76189841522378
Sonepat,Village_Sonepat_22,28.99628277668425,76.99948364130914,1089.1541099541591,502.9962759793903,220.56646374319183,3.612879312042599,3.947621451932771,81.46942339818811,34.63219969469205,116.10162309288016
Sonepat,Village_Sonepat_23,29.022860494677026,76.98254074650416,1350.311085889569,445.8276352145158,437.9704145494874,3.1733890533275204,3.4993041748857543,90.76501178396248,52.59099840694399,143.35601019090646
Sonepat,Village_Sonepat_24,29.008523059737026,77.02162757729573,1023.613004759304,408.7331636532204,262.4229867871051,4.131957028019589,3.7926358147408186,110.50145322470308,29.71989238051907,140.22134560522215
Sonepat,Village_Sonepat_25,29.00274431997451,77.01709226314033,1457.2032993986195,335.99719952979353,276.38145507597756,3.9938092985023843,3.6811411846184896,36.71053012848416,62.256572914067384,98.96710304255154
Sonepat,Village_Sonepat_26,29.0190379517329,77.00897615094325,1369.2569525140652,390.3818504770923,443.1030026483251,3.677165694067855,2.9598141152620205,52.5236635458807,92.52171460627449,145.0453781521552
Sonepat,Village_Sonepat_27,29.018929153617986,76.98837172691125,1364.1258806115175,295.76783638338435,431.1400900641876,3.554818163437038,3.5145208891352966,33.906730970414536,88.3442658438817,122.25099681429623
Sonepat,Village_Sonepat_28,28.98710265933611,76.98995912640297,1203.3107740269043,436.46593924502935,353.6717240328645,2.818328781723454,2.5743892362677996,89.9423557813771,64.20463212852933,154.14698790990644
Sonepat,Village_Sonepat_29,28.98729303186293,77.02012890991338,1431.7995202163875,289.31425146685325,207.1311904151921,2.9857936116585932,3.311043422566338,69.0475290540976,58.17941152102384,127.22694057512143
Sonepat,Village_Sonepat_30,29.02014320146665,77.00248500009258,1256.6117981531834,529.3729923839655,313.24283602212495,3.133804927246821,3.2536828058247624,129.7789125336311,74.50237255898723,204.2812850926183
Sonepat,Village_Sonepat_31,28.990632415533845,77.00460703263525,823.8189997886361,372.58079693820775,344.2355005202313,2.763203583109491,2.867352900434928,69.98192658601891,88.71452375686266,158.69645034288158
Sonepat,Village_Sonepat_32,29.02443606666572,76.99339367456767,1300.1889643326513,550.666691039783,288.23453280216063,2.6011235270881814,3.8536904691016067,135.94839618966716,83.45538931359731,219.4037855032645
Sonepat,Village_Sonepat_33,29.02172256525949,76.98022376649753,643.1727767842649,201.48176037213335,206.69794935681918,4.2067005135782605,3.505812917412214,39.027320205728316,55.523573271323116,94.55089347705143
Sonepat,Village_Sonepat_34,29.00910836886679,77.01188931297862,1435.3780024954967,694.5250740906463,571.2697956404085,3.3457458054076583,3.2857640539105875,102.76180344911444,62.87495376962819,165.63675721874262
Sonepat,Village_Sonepat_35,28.97610535237246,77.02183063750566,1106.7729490752063,317.42463258698456,240.0953297511199,4.377517217083525,3.984510226579345,83.46839117802486,34.71279555142955,118.18118672945441
Sonepat,Village_Sonepat_36,29.001828017190153,77.00461015068464,804.7433380247874,280.16467830514966,280.5877829097687,4.051764540052883,2.6400908749386853,38.762295876096786,39.03954832298716,77.80184419908394
Sonepat,Village_Sonepat_37,28.984192399924634,77.00715076941265,1295.0801531984653,359.30476858552066,537.3302844771626,3.446902301810483,2.7472959528875434,43.62698148663721,95.37889597225995,139.00587745889717
Sonepat,Village_Sonepat_38,29.009892445664732,77.01437214014398,957.5094324303457,244.5867094837674,459.510039443898,3.4630501817042934,3.4930484228614755,69.8489938455153,86.35453685375302,156.2035306992683
Sonepat,Village_Sonepat_39,29.022838956210887,77.02104250743074,1141.7090033568677,224.04828405634356,299.0199832909932,3.548010120942438,3.761135909985901,36.68966118220554,86.73231184649187,123.42197302869741
Sonepat,Village_Sonepat_40,28.999839281853614,76.99528886268229,1112.2508650012896,500.4050318475518,223.15749932873564,4.3807372878434645,2.846125600818781,149.14729190729378,29.700270286720087,178.84756219401388
Sonepat,Village_Sonepat_41,28.97701735480211,76.98261538939397,1105.1880897121332,378.57597742819246,335.4337431624266,3.8914684842733145,3.68075581434093,74.93950312608614,82.83506434308428,157.77456746917042
Sonepat,Village_Sonepat_42,28.990802880237315,77.0092180682831,770.8707251005872,235.82439544950824,310.8288136734269,3.452179265691967,3.2995935691876115,34.87491007482729,45.233744839735756,80.10865491456305
Sonepat,Village_Sonepat_43,28.982675142283405,76.9960862354085,873.5575995464092,333.16057326116106,281.7751753597105,4.301288322976024,3.5702532439200945,59.95180266927388,37.089792974302966,97.04159564357684
Sonepat,Village_Sonepat_44,28.979576542912945,77.00310368496449,683.3832829232455,332.51264054124505,248.78858062035522,3.8303280828376973,3.482490886862189,56.979088350629944,41.0146106936206,97.99369904425055
Sonepat,Village_Sonepat_45,29.001599453582035,76.9755249142113,1023.5980666708796,351.5175392965939,247.45228743871456,3.997715122231552,3.1700714756814,37.79676394963434,42.945240582666,80.74200453230034
Sonepat,Village_Sonepat_46,28.991015510653654,76.98142509855988,759.1551288795401,336.7197284130021,232.1333155970366,3.3060622375580153,2.794149451588894,57.794242750755856,44.00192645468179,101.79616920543765
Sonepat,Village_Sonepat_47,28.980690870731568,76.99647020626458,580.6808566749073,241.0004662581082,286.70491762742313,2.9407656668779785,3.5471235731016066,34.73786883887998,32.79850656876439,67.53637540764437
Sonepat,Village_Sonepat_48,29.02163041559469,77.01779911303194,1430.1119486211137,675.7433544183466,568.9333115079604,3.2590806062334607,3.0465890849839736,132.01194588790506,151.99359926244165,284.00554515034673
Sonepat,Village_Sonepat_49,28.97516006555019,76.99353334346816,1319.62824841972,471.2365113962411,508.88997310519113,3.2560054014606767,3.24836200185612,93.3353829982971,112.05763660211268,205.3930196004098
Sonepat,Village_Sonepat_50,28.977637960606465,77.00802282411298,527.4436613754991,248.70783360878332,207.53156761110912,3.1772961807835376,3.391844416428367,56.08230170700621,27.68841333481542,83.77071504182163
Rohtak,Village_Rohtak_1,29.015714567806913,76.9916274293035,707.2705483557536,293.4155166517916,300.0337816772095,3.7539415291182467,2.562521306501626,48.76359965455621,59.7595917902887,108.52319144484491
Rohtak,Village_Rohtak_2,29.010420195346022,77.01843042344494,1289.108540722351,551.314727754138,501.9923782359844,4.321620373889566,3.2460407494367183,93.64355987184537,93.2809142910681,186.92447416291347
Rohtak,Village_Rohtak_3,29.00410282706647,77.01149687024014,875.5975865908342,411.9652636178609,252.55959962677653,2.514096739661397,3.8363316950622925,82.8158658533413,65.36353723386846,148.17940308720975
Rohtak,Village_Rohtak_4,29.0136619325519,76.98066416941124,933.137442728472,432.59795044817554,402.1493912457711,3.7004492419296553,2.776022903541487,104.82333146419816,68.40206319500707,173.22539465920522
Rohtak,Village_Rohtak_5,29.010014780386808,76.98212827436662,575.0998391454257,230.35100913158678,268.182141047095,3.5205043887996137,3.732556709728571,35.41857141202195,39.76855134662726,75.18712275864921
Rohtak,Village_Rohtak_6,29.024241877429603,77.01809063718473,888.1599728777526,338.62084345315964,403.43025387193416,3.3874089699979573,3.802528987028345,51.791173020359295,43.01792149006423,94.80909451042353
Rohtak,Village_Rohtak_7,28.996349532855962,76.99346394674282,914.9259695265728,305.38468884841524,456.68663464165206,3.5704827274622537,3.1445805339548203,56.41258086727307,73.68898625442887,130.10156712170195
Rohtak,Village_Rohtak_8,28.99665346076729,77.02030814270525,747.4851185787169,247.02019821355017,324.33857592331697,3.833921582371314,3.652809000183562,59.00247763544877,94.60575119690425,153.608228832353
Rohtak,Village_Rohtak_9,29.00728642363918,77.01923312850968,1015.2287265383418,424.5707743951996,287.962150767779,3.606177367370291,2.914405179241879,45.875139792112634,73.77116951417871,119.64630930629134
Rohtak,Village_Rohtak_10,28.977204073840912,76.98352698890767,501.3633637929359,205.77256374219093,239.9743025591019,3.7231771387108004,2.988556015318286,54.485449661804225,71.11953953345952,125.60498919526374
Rohtak,Village_Rohtak_11,28.99171429383935,77.00145939316783,513.5180939914742,211.20791623397403,254.53942356715527,2.904368765723758,3.054812256087232,42.435348428513585,38.51043456544263,80.94578299395621
Rohtak,Village_Rohtak_12,28.981610842518315,76.99766297201589,1483.047378792593,284.93134346864997,488.7820416800761,4.384751849712238,3.6581370731829788,72.66433988170324,97.92908506779793,170.59342494950118
Rohtak,Village_Rohtak_13,29.003328373381002,76.97538284415076,626.9584245709813,205.11734862004624,229.40202547483148,3.0736293677834654,3.2063975223077827,52.024608441504924,44.564283764529485,96.58889220603442
Rohtak,Village_Rohtak_14,29.00833195991141,77.0002923674585,634.4331419725595,219.30684812651586,237.9250475933202,4.237612786471237,2.991348094706054,27.88202505186891,25.400358609011768,53.28238366088068
Rohtak,Village_Rohtak_15,29.004344426020157,77.00545796218154,569.0570903378914,205.78926718024172,214.90725733565705,3.090376521894167,3.702295004839669,22.51235020884559,45.73922939283572,68.2515796016813
Rohtak,Village_Rohtak_16,28.978431241183632,76.99145983629869,1421.0699964279934,324.1921804571574,475.74549940330695,3.9605542888211005,3.952067840638808,71.63646283480506,93.66047075057004,165.2969335853751
Rohtak,Village_Rohtak_17,28.997000188278427,77.0186860913881,1069.6819839689965,386.362108635659,397.47684304631844,2.6096388223763034,2.972560642633857,58.17578816256564,79.16680768550665,137.34259584807228
Rohtak,Village_Rohtak_18,29.00022889295492,76.98235316439515,941.0831371604763,276.6260172272249,394.764282483428,2.695658195521225,3.446588102810178,66.81040132711162,84.28113541870641,151.09153674581802
Rohtak,Village_Rohtak_19,28.997100963013366,77.01214794345528,754.1495104702093,259.95428036294396,298.4826855320465,2.771044463244904,3.60691889445887,63.558819849689684,42.117019258906325,105.67583910859601
Rohtak,Village_Rohtak_20,28.994478485026992,77.02498271606824,1182.2414646542884,239.87680215781438,265.38434951733075,2.538684563464874,3.336917954097749,52.025718229691115,55.64930751084864,107.67502574053975
Rohtak,Village_Rohtak_21,28.99566401206911,76.99439403882187,627.5767828317769,289.58785316367795,306.233372467023,4.111120358817269,3.099217307580723,49.67166798530651,71.07524623325553,120.74691421856204
Rohtak,Village_Rohtak_22,28.988122166074092,76.98713580472474,726.431761342716,204.9207435935154,318.25313848642054,4.4284645955250035,2.6956159635509938,39.77533012680109,80.53859150436766,120.31392163116874
